SampleID	ASgene	ASID	AStype
TCGA_W5_AA38	ARHGEF10L	860	AT
TCGA_W5_AA39	ARHGEF10L	860	AT
TCGA_ZH_A8Y5	ARHGEF10L	860	AT
TCGA_ZH_A8Y6	ARHGEF10L	860	AT
TCGA_ZU_A8S4	ARHGEF10L	862	ES
TCGA_4G_AAZT	ARHGEF10L	864	ES
TCGA_W5_AA2H	ARHGEF10L	864	ES
TCGA_W5_AA2I	ARHGEF10L	864	ES
TCGA_W5_AA2Q	ARHGEF10L	864	ES
TCGA_W5_AA30	ARHGEF10L	864	ES
TCGA_W5_AA33	ARHGEF10L	864	ES
TCGA_ZD_A8I3	ARHGEF10L	864	ES
TCGA_ZH_A8Y4	ARHGEF10L	864	ES
TCGA_3X_AAVE	ALDH4A1	868	AP
TCGA_W5_AA2R	ALDH4A1	868	AP
TCGA_W6_AA0S	ALDH4A1	868	AP
TCGA_YR_A95A	ALDH4A1	868	AP
TCGA_ZD_A8I3	ALDH4A1	868	AP
TCGA_ZH_A8Y1	ALDH4A1	868	AP
TCGA_3X_AAVE	ALDH4A1	869	AP
TCGA_W5_AA2R	ALDH4A1	869	AP
TCGA_W6_AA0S	ALDH4A1	869	AP
TCGA_YR_A95A	ALDH4A1	869	AP
TCGA_ZD_A8I3	ALDH4A1	869	AP
TCGA_ZH_A8Y1	ALDH4A1	869	AP
TCGA_W5_AA2X	ALDH4A1	871	ES
TCGA_4G_AAZT	UBR4	872	AP
TCGA_W5_AA36	UBR4	872	AP
TCGA_3X_AAV9	UBR4	875	AP
TCGA_3X_AAVB	UBR4	875	AP
TCGA_3X_AAVC	UBR4	875	AP
TCGA_4G_AAZT	UBR4	875	AP
TCGA_ZH_A8Y4	UBR4	875	AP
TCGA_ZU_A8S4	UBR4	875	AP
TCGA_4G_AAZT	UBR4	876	AP
TCGA_W5_AA36	UBR4	876	AP
TCGA_ZU_A8S4	UBR4	876	AP
TCGA_ZH_A8Y6	UBR4	877	AP
TCGA_W6_AA0S	UBR4	880	ES
TCGA_YR_A95A	UBR4	881	ES
TCGA_3X_AAVB	UBR4	882	ES
TCGA_W5_AA2O	UBR4	883	RI
TCGA_W6_AA0S	UBR4	883	RI
TCGA_YR_A95A	UBR4	883	RI
TCGA_4G_AAZT	UBR4	884	RI
TCGA_W5_AA2H	UBR4	884	RI
TCGA_W5_AA2I	UBR4	884	RI
TCGA_W5_AA36	UBR4	884	RI
TCGA_W5_AA31	UBR4	884	RI
TCGA_W5_AA2H	UBR4	886	ES
TCGA_W5_AA39	UBR4	886	ES
TCGA_ZH_A8Y8	UBR4	886	ES
TCGA_3X_AAVC	EMC1	893	ES
TCGA_4G_AAZT	EMC1	893	ES
TCGA_W5_AA2H	EMC1	893	ES
TCGA_W5_AA2I	EMC1	893	ES
TCGA_W5_AA2Q	EMC1	893	ES
TCGA_W5_AA2W	EMC1	893	ES
TCGA_W5_AA31	EMC1	893	ES
TCGA_ZU_A8S4	EMC1	893	ES
TCGA_W5_AA2T	EMC1	894	AD
TCGA_3X_AAVE	AKR7L	895	ES
TCGA_W5_AA2U	AKR7L	895	ES
TCGA_W5_AA38	AKR7L	895	ES
TCGA_ZH_A8Y5	AKR7L	895	ES
TCGA_3X_AAVE	PQLC2	898	AA
TCGA_4G_AAZT	PQLC2	898	AA
TCGA_W5_AA39	PQLC2	898	AA
TCGA_W5_AA36	PQLC2	899	ES
TCGA_3X_AAVB	PQLC2	900	RI
TCGA_YR_A95A	PQLC2	900	RI
TCGA_ZH_A8Y1	PQLC2	900	RI
TCGA_ZH_A8Y2	CAPZB	906	ES
TCGA_W5_AA2Q	CAPZB	907	ES
TCGA_W5_AA31	CAPZB	907	ES
TCGA_W5_AA2I	CAPZB	908	ES
TCGA_W5_AA2R	CAPZB	908	ES
TCGA_3X_AAVB	CAPZB	909	ES
TCGA_W5_AA2G	CAPZB	909	ES
TCGA_W5_AA2H	CAPZB	909	ES
TCGA_W5_AA2I	CAPZB	909	ES
TCGA_W5_AA2U	CAPZB	909	ES
TCGA_W5_AA2W	CAPZB	909	ES
TCGA_ZU_A8S4	CAPZB	909	ES
TCGA_3X_AAVE	TMCO4	915	RI
TCGA_W5_AA2R	TMCO4	915	RI
TCGA_W5_AA39	TMCO4	915	RI
TCGA_W6_AA0S	TMCO4	915	RI
TCGA_3X_AAV9	VWA5B1	923	AT
TCGA_3X_AAVB	VWA5B1	923	AT
TCGA_W6_AA0S	VWA5B1	923	AT
TCGA_W5_AA2H	VWA5B1	923	AT
TCGA_W5_AA2R	VWA5B1	923	AT
TCGA_ZH_A8Y8	VWA5B1	923	AT
TCGA_ZU_A8S4	VWA5B1	923	AT
TCGA_3X_AAV9	VWA5B1	924	AT
TCGA_3X_AAVB	VWA5B1	924	AT
TCGA_W6_AA0S	VWA5B1	924	AT
TCGA_W5_AA2H	VWA5B1	924	AT
TCGA_W5_AA2R	VWA5B1	924	AT
TCGA_ZH_A8Y8	VWA5B1	924	AT
TCGA_ZU_A8S4	VWA5B1	924	AT
TCGA_3X_AAV9	VWA5B1	925	AT
TCGA_ZU_A8S4	DDOST	932	ES
TCGA_4G_AAZT	HP1BP3	937	AP
TCGA_W5_AA34	HP1BP3	937	AP
TCGA_W5_AA2G	HP1BP3	937	AP
TCGA_W5_AA2G	HP1BP3	938	AP
TCGA_W5_AA38	HP1BP3	938	AP
TCGA_W6_AA0S	HP1BP3	938	AP
TCGA_W5_AA2G	EIF4G3	948	AT
TCGA_W5_AA2I	EIF4G3	948	AT
TCGA_W5_AA2O	EIF4G3	948	AT
TCGA_W5_AA2Q	EIF4G3	948	AT
TCGA_W5_AA2U	EIF4G3	948	AT
TCGA_W5_AA2W	EIF4G3	948	AT
TCGA_3X_AAVB	EIF4G3	949	AT
TCGA_W5_AA2G	EIF4G3	949	AT
TCGA_W5_AA2I	EIF4G3	949	AT
TCGA_W5_AA2O	EIF4G3	949	AT
TCGA_W5_AA2Q	EIF4G3	949	AT
TCGA_W5_AA2U	EIF4G3	949	AT
TCGA_W5_AA2W	EIF4G3	949	AT
TCGA_W5_AA31	EIF4G3	949	AT
TCGA_3X_AAVC	EIF4G3	950	AT
TCGA_W5_AA2I	EIF4G3	950	AT
TCGA_W5_AA39	EIF4G3	951	ES
TCGA_W5_AA2H	EIF4G3	952	ES
TCGA_3X_AAV9	EIF4G3	954	ES
TCGA_W5_AA2X	EIF4G3	954	ES
TCGA_3X_AAVB	EIF4G3	954	ES
TCGA_4G_AAZT	EIF4G3	954	ES
TCGA_W5_AA2I	EIF4G3	954	ES
TCGA_W5_AA2R	EIF4G3	954	ES
TCGA_W5_AA2Z	EIF4G3	954	ES
TCGA_W6_AA0S	EIF4G3	954	ES
TCGA_4G_AAZO	EIF4G3	955	ES
TCGA_W5_AA2U	EIF4G3	955	ES
TCGA_W5_AA2Z	EIF4G3	955	ES
TCGA_W6_AA0S	EIF4G3	955	ES
TCGA_ZH_A8Y8	EIF4G3	955	ES
TCGA_W5_AA2H	ECE1	962	AP
TCGA_W5_AA36	ECE1	964	AP
TCGA_4G_AAZT	ECE1	965	ES
TCGA_W5_AA39	ECE1	965	ES
TCGA_ZH_A8Y1	ECE1	965	ES
TCGA_4G_AAZT	NBPF3	968	ES
TCGA_W5_AA36	NBPF3	968	ES
TCGA_W5_AA2G	NBPF3	968	ES
TCGA_W5_AA2G	NBPF3	970	ES
TCGA_W5_AA30	NBPF3	970	ES
TCGA_ZD_A8I3	NBPF3	970	ES
TCGA_ZH_A8Y6	NBPF3	970	ES
TCGA_4G_AAZO	ALPL	976	ES
TCGA_W5_AA2W	ALPL	976	ES
TCGA_W5_AA34	ALPL	976	ES
TCGA_W5_AA38	ALPL	976	ES
TCGA_W5_AA2X	ALPL	976	ES
TCGA_3X_AAVC	RAP1GAP	980	AP
TCGA_3X_AAVC	RAP1GAP	982	AP
TCGA_W5_AA2H	RAP1GAP	986	AA
TCGA_ZH_A8Y1	RAP1GAP	986	AA
TCGA_W5_AA2O	RAP1GAP	987	RI
TCGA_W5_AA2R	RAP1GAP	987	RI
TCGA_W5_AA2W	RAP1GAP	987	RI
TCGA_W5_AA33	RAP1GAP	987	RI
TCGA_ZH_A8Y4	RAP1GAP	987	RI
TCGA_W5_AA2H	RAP1GAP	990	AA
TCGA_ZH_A8Y6	RAP1GAP	990	AA
TCGA_W5_AA2R	RAP1GAP	991	ES
TCGA_ZH_A8Y6	RAP1GAP	991	ES
TCGA_ZH_A8Y6	RAP1GAP	992	ES
TCGA_W5_AA2W	USP48	998	ES
TCGA_ZH_A8Y5	USP48	999	AA
TCGA_W5_AA2I	LDLRAD2	1002	RI
TCGA_W5_AA34	CDC42	1005	ES
TCGA_4G_AAZT	CDC42	1006	ES
TCGA_W5_AA2I	CDC42	1006	ES
TCGA_W5_AA2T	CDC42	1006	ES
TCGA_3X_AAVE	ZBTB40	1009	ES
TCGA_4G_AAZO	ZBTB40	1009	ES
TCGA_W5_AA2U	ZBTB40	1009	ES
TCGA_ZH_A8Y6	ZBTB40	1009	ES
TCGA_W5_AA39	C1QA	1011	AP
TCGA_W5_AA39	C1QA	1012	AP
TCGA_W5_AA2I	C1QC	1014	AD
TCGA_W5_AA2I	C1QC	1019	AD
TCGA_W5_AA39	C1QC	1020	AD
TCGA_W5_AA2X	EPHB2	1023	AT
TCGA_W5_AA2X	EPHB2	1024	AT
TCGA_3X_AAVA	LUZP1	1036	AT
TCGA_W5_AA2G	LUZP1	1036	AT
TCGA_YR_A95A	LUZP1	1036	AT
TCGA_3X_AAVA	LUZP1	1037	AT
TCGA_W5_AA2G	LUZP1	1037	AT
TCGA_YR_A95A	LUZP1	1037	AT
TCGA_W5_AA2O	HTR1D	1041	AT
TCGA_W5_AA39	HTR1D	1041	AT
TCGA_ZH_A8Y1	HTR1D	1041	AT
TCGA_W5_AA30	HTR1D	1041	AT
TCGA_W5_AA2O	HTR1D	1042	AT
TCGA_W5_AA39	HTR1D	1042	AT
TCGA_ZH_A8Y1	HTR1D	1042	AT
TCGA_W5_AA30	HTR1D	1042	AT
TCGA_W5_AA39	HNRNPR	1044	ES
TCGA_4G_AAZO	HNRNPR	1046	ES
TCGA_W5_AA34	HNRNPR	1047	AA
TCGA_W5_AA2H	HNRNPR	1048	ES
TCGA_W5_AA36	HNRNPR	1048	ES
TCGA_W5_AA2I	HNRNPR	1049	ES
TCGA_3X_AAVB	C1orf213	1054	RI
TCGA_W5_AA2H	C1orf213	1054	RI
TCGA_W5_AA2U	C1orf213	1054	RI
TCGA_W5_AA2X	C1orf213	1054	RI
TCGA_W5_AA2Z	C1orf213	1054	RI
TCGA_W5_AA39	C1orf213	1054	RI
TCGA_ZH_A8Y5	C1orf213	1054	RI
TCGA_ZU_A8S4	C1orf213	1054	RI
TCGA_W5_AA39	C1orf213	1055	RI
TCGA_W5_AA2I	TCEA3	1058	AP
TCGA_W5_AA2I	TCEA3	1059	AP
TCGA_3X_AAVE	TCEA3	1060	AT
TCGA_3X_AAVE	TCEA3	1061	AT
TCGA_W5_AA2H	TCEA3	1063	ES
TCGA_W6_AA0S	TCEA3	1063	ES
TCGA_W5_AA2T	PITHD1	1068	AP
TCGA_W5_AA2T	PITHD1	1069	AP
TCGA_W5_AA2R	LYPLA2	1070	AP
TCGA_W5_AA2Z	LYPLA2	1070	AP
TCGA_W5_AA39	LYPLA2	1070	AP
TCGA_ZH_A8Y4	LYPLA2	1070	AP
TCGA_W5_AA2R	LYPLA2	1071	AP
TCGA_W5_AA2Z	LYPLA2	1071	AP
TCGA_W5_AA39	LYPLA2	1071	AP
TCGA_ZH_A8Y4	LYPLA2	1071	AP
TCGA_W5_AA30	LYPLA2	1072	RI
TCGA_W5_AA2G	LYPLA2	1073	RI
TCGA_W5_AA2O	LYPLA2	1073	RI
TCGA_W5_AA2U	LYPLA2	1074	AA
TCGA_ZH_A8Y2	LYPLA2	1074	AA
TCGA_3X_AAV9	LYPLA2	1076	ES
TCGA_3X_AAVB	LYPLA2	1076	ES
TCGA_W5_AA2R	LYPLA2	1076	ES
TCGA_ZU_A8S4	GALE	1077	ES
TCGA_W5_AA33	HMGCL	1078	AP
TCGA_W5_AA39	HMGCL	1078	AP
TCGA_W5_AA33	HMGCL	1079	AP
TCGA_W5_AA39	HMGCL	1079	AP
TCGA_W6_AA0S	HMGCL	1080	ES
TCGA_3X_AAVC	MYOM3	1085	AT
TCGA_4G_AAZO	MYOM3	1085	AT
TCGA_W5_AA2I	MYOM3	1085	AT
TCGA_W5_AA2X	MYOM3	1085	AT
TCGA_W5_AA30	MYOM3	1085	AT
TCGA_W5_AA36	MYOM3	1085	AT
TCGA_ZD_A8I3	MYOM3	1085	AT
TCGA_ZH_A8Y8	MYOM3	1085	AT
TCGA_3X_AAVC	MYOM3	1086	AT
TCGA_4G_AAZO	MYOM3	1086	AT
TCGA_W5_AA2I	MYOM3	1086	AT
TCGA_W5_AA2X	MYOM3	1086	AT
TCGA_W5_AA30	MYOM3	1086	AT
TCGA_W5_AA36	MYOM3	1086	AT
TCGA_ZD_A8I3	MYOM3	1086	AT
TCGA_ZH_A8Y8	MYOM3	1086	AT
TCGA_3X_AAV9	IFNLR1	1092	AT
TCGA_4G_AAZT	IFNLR1	1093	AT
TCGA_4G_AAZT	IFNLR1	1094	AT
TCGA_W5_AA2X	NIPAL3	1110	AT
TCGA_4G_AAZO	RCAN3	1116	ES
TCGA_W5_AA31	RCAN3	1116	ES
TCGA_W5_AA39	RCAN3	1116	ES
TCGA_W5_AA39	RCAN3	1118	ES
TCGA_ZH_A8Y1	RCAN3	1118	ES
TCGA_W5_AA2X	RCAN3	1122	ES
TCGA_ZD_A8I3	RCAN3	1122	ES
TCGA_ZH_A8Y2	RCAN3	1122	ES
TCGA_ZH_A8Y4	RCAN3	1122	ES
TCGA_ZH_A8Y5	RCAN3	1122	ES
TCGA_W5_AA36	SRRM1	1129	AD
TCGA_W5_AA2H	SRRM1	1130	ES
TCGA_W5_AA2I	SRRM1	1132	AA
TCGA_W5_AA39	SRRM1	1133	ES
TCGA_3X_AAVB	CLIC4	1134	RI
TCGA_W5_AA2Z	CLIC4	1134	RI
TCGA_WD_A7RX	CLIC4	1134	RI
TCGA_ZU_A8S4	CLIC4	1134	RI
TCGA_W5_AA36	SYF2	1139	ES
TCGA_ZH_A8Y8	SYF2	1139	ES
TCGA_W5_AA2H	C1orf63	1140	AP
TCGA_W5_AA2R	C1orf63	1140	AP
TCGA_ZH_A8Y2	C1orf63	1140	AP
TCGA_W5_AA2H	C1orf63	1141	AP
TCGA_W5_AA2R	C1orf63	1141	AP
TCGA_ZH_A8Y2	C1orf63	1141	AP
TCGA_4G_AAZT	C1orf63	1146	AA
TCGA_W5_AA33	C1orf63	1146	AA
TCGA_W5_AA36	C1orf63	1146	AA
TCGA_ZH_A8Y1	C1orf63	1146	AA
TCGA_4G_AAZO	TMEM57	1189	ES
TCGA_W5_AA2T	TMEM57	1189	ES
TCGA_W5_AA2W	TMEM57	1189	ES
TCGA_YR_A95A	TMEM57	1189	ES
TCGA_3X_AAVC	TMEM57	1190	ES
TCGA_4G_AAZT	SEPN1	1195	ES
TCGA_4G_AAZT	MTFR1L	1196	AP
TCGA_W5_AA2I	MTFR1L	1196	AP
TCGA_4G_AAZT	MTFR1L	1198	AP
TCGA_W5_AA2W	MTFR1L	1199	AP
TCGA_W6_AA0S	MTFR1L	1199	AP
TCGA_4G_AAZT	MTFR1L	1205	AA
TCGA_4G_AAZT	MTFR1L	1207	AA
TCGA_W5_AA2O	MTFR1L	1209	AA
TCGA_W5_AA2H	MTFR1L	1211	ME
TCGA_W5_AA2T	MTFR1L	1212	AA
TCGA_YR_A95A	MTFR1L	1212	AA
TCGA_4G_AAZO	MTFR1L	1213	ES
TCGA_W5_AA2Q	MTFR1L	1213	ES
TCGA_4G_AAZT	AUNIP	1219	AT
TCGA_4G_AAZT	AUNIP	1220	AT
TCGA_3X_AAVC	STMN1	1221	AP
TCGA_3X_AAVC	STMN1	1222	AP
TCGA_W5_AA2Q	STMN1	1222	AP
TCGA_YR_A95A	STMN1	1222	AP
TCGA_ZH_A8Y1	STMN1	1222	AP
TCGA_ZH_A8Y4	STMN1	1222	AP
TCGA_3X_AAVC	STMN1	1223	AP
TCGA_ZH_A8Y1	STMN1	1223	AP
TCGA_3X_AAV9	STMN1	1224	AP
TCGA_3X_AAVC	STMN1	1224	AP
TCGA_W5_AA2X	STMN1	1224	AP
TCGA_W5_AA2T	STMN1	1224	AP
TCGA_W5_AA30	STMN1	1224	AP
TCGA_W5_AA38	STMN1	1224	AP
TCGA_ZD_A8I3	STMN1	1224	AP
TCGA_ZH_A8Y2	STMN1	1224	AP
TCGA_ZH_A8Y1	STMN1	1225	AT
TCGA_ZH_A8Y8	STMN1	1225	AT
TCGA_ZH_A8Y1	STMN1	1226	AT
TCGA_ZH_A8Y8	STMN1	1226	AT
TCGA_4G_AAZO	ZNF593	1230	RI
TCGA_W5_AA2Q	ZNF593	1230	RI
TCGA_W5_AA34	ZNF593	1230	RI
TCGA_ZH_A8Y1	ZNF593	1230	RI
TCGA_W5_AA30	SH3BGRL3	1246	RI
TCGA_4G_AAZT	UBXN11	1249	AT
TCGA_4G_AAZT	UBXN11	1250	AT
TCGA_ZH_A8Y2	UBXN11	1251	ES
TCGA_3X_AAVC	UBXN11	1252	ES
TCGA_W5_AA30	UBXN11	1252	ES
TCGA_YR_A95A	UBXN11	1252	ES
TCGA_ZH_A8Y2	UBXN11	1252	ES
TCGA_ZH_A8Y4	UBXN11	1252	ES
TCGA_ZH_A8Y5	UBXN11	1252	ES
TCGA_ZU_A8S4	UBXN11	1252	ES
TCGA_3X_AAV9	UBXN11	1256	ES
TCGA_4G_AAZT	UBXN11	1256	ES
TCGA_ZH_A8Y2	UBXN11	1256	ES
TCGA_4G_AAZT	UBXN11	1259	ES
TCGA_ZH_A8Y2	UBXN11	1259	ES
TCGA_W5_AA2G	UBXN11	1263	ES
TCGA_W5_AA33	UBXN11	1263	ES
TCGA_4G_AAZO	DHDDS	1275	AA
TCGA_W5_AA2I	DHDDS	1275	AA
TCGA_4G_AAZT	DHDDS	1275	AA
TCGA_W5_AA39	DHDDS	1276	ES
TCGA_W5_AA30	DHDDS	1277	ES
TCGA_W5_AA2H	DHDDS	1278	AA
TCGA_YR_A95A	DHDDS	1278	AA
TCGA_W5_AA2W	RPS6KA1	1282	AP
TCGA_W5_AA34	RPS6KA1	1282	AP
TCGA_3X_AAVC	RPS6KA1	1286	AA
TCGA_4G_AAZT	RPS6KA1	1286	AA
TCGA_W5_AA2H	RPS6KA1	1286	AA
TCGA_WD_A7RX	RPS6KA1	1286	AA
TCGA_ZU_A8S4	RPS6KA1	1286	AA
TCGA_W5_AA33	RPS6KA1	1287	ES
TCGA_3X_AAVB	RPS6KA1	1289	ES
TCGA_4G_AAZT	RPS6KA1	1289	ES
TCGA_W5_AA2U	RPS6KA1	1289	ES
TCGA_ZH_A8Y2	RPS6KA1	1289	ES
TCGA_3X_AAVB	RPS6KA1	1290	ES
TCGA_4G_AAZT	RPS6KA1	1290	ES
TCGA_WD_A7RX	RPS6KA1	1290	ES
TCGA_ZH_A8Y5	RPS6KA1	1290	ES
TCGA_W5_AA2G	ARID1A	1293	AP
TCGA_W5_AA31	ARID1A	1293	AP
TCGA_ZD_A8I3	ARID1A	1293	AP
TCGA_ZH_A8Y4	ARID1A	1293	AP
TCGA_W5_AA2G	ARID1A	1295	AP
TCGA_W5_AA31	ARID1A	1295	AP
TCGA_ZD_A8I3	ARID1A	1295	AP
TCGA_ZH_A8Y4	ARID1A	1295	AP
TCGA_3X_AAVC	ARID1A	1296	AA
TCGA_4G_AAZT	ARID1A	1296	AA
TCGA_ZH_A8Y1	ARID1A	1296	AA
TCGA_ZH_A8Y6	ARID1A	1296	AA
TCGA_ZU_A8S4	ARID1A	1296	AA
TCGA_ZH_A8Y8	ARID1A	1297	ES
TCGA_3X_AAVB	PIGV	1301	RI
TCGA_W5_AA2H	PIGV	1301	RI
TCGA_W5_AA2R	PIGV	1301	RI
TCGA_W5_AA30	PIGV	1301	RI
TCGA_W5_AA34	PIGV	1301	RI
TCGA_ZH_A8Y6	PIGV	1301	RI
TCGA_ZH_A8Y8	PIGV	1301	RI
TCGA_W5_AA2R	PIGV	1303	AD
TCGA_W5_AA2W	PIGV	1303	AD
TCGA_4G_AAZT	ZDHHC18	1305	AP
TCGA_W5_AA2I	ZDHHC18	1305	AP
TCGA_W5_AA34	ZDHHC18	1305	AP
TCGA_W5_AA33	ZDHHC18	1305	AP
TCGA_W6_AA0S	ZDHHC18	1305	AP
TCGA_ZH_A8Y4	ZDHHC18	1305	AP
TCGA_4G_AAZT	ZDHHC18	1306	AP
TCGA_W5_AA2I	ZDHHC18	1306	AP
TCGA_W5_AA34	ZDHHC18	1306	AP
TCGA_W5_AA33	ZDHHC18	1306	AP
TCGA_W6_AA0S	ZDHHC18	1306	AP
TCGA_ZH_A8Y4	ZDHHC18	1306	AP
TCGA_W5_AA2H	GPN2	1307	AP
TCGA_W5_AA34	GPN2	1307	AP
TCGA_W5_AA2H	GPN2	1308	AP
TCGA_W5_AA34	GPN2	1308	AP
TCGA_3X_AAVB	SLC9A1	1314	ES
TCGA_W5_AA30	SLC9A1	1314	ES
TCGA_W6_AA0S	SLC9A1	1314	ES
TCGA_ZH_A8Y4	SLC9A1	1314	ES
TCGA_ZH_A8Y5	SLC9A1	1314	ES
TCGA_ZH_A8Y6	SLC9A1	1314	ES
TCGA_ZH_A8Y2	WDTC1	1318	AA
TCGA_W5_AA2X	WDTC1	1319	AA
TCGA_W5_AA2Q	FCN3	1325	ES
TCGA_W6_AA0S	WASF2	1330	ES
TCGA_W5_AA2O	IFI6	1337	AD
TCGA_W5_AA36	IFI6	1337	AD
TCGA_W5_AA36	IFI6	1338	AD
TCGA_3X_AAVA	IFI6	1339	AD
TCGA_W5_AA2G	IFI6	1339	AD
TCGA_4G_AAZO	FAM76A	1340	AT
TCGA_4G_AAZO	FAM76A	1341	AT
TCGA_4G_AAZO	FAM76A	1343	ES
TCGA_W6_AA0S	FAM76A	1343	ES
TCGA_YR_A95A	FAM76A	1343	ES
TCGA_ZH_A8Y5	FAM76A	1343	ES
TCGA_ZH_A8Y8	FAM76A	1343	ES
TCGA_ZU_A8S4	FAM76A	1343	ES
TCGA_3X_AAVE	PPP1R8	1345	ES
TCGA_W5_AA2Q	PPP1R8	1345	ES
TCGA_W5_AA2U	PPP1R8	1345	ES
TCGA_W5_AA2Z	PPP1R8	1345	ES
TCGA_W5_AA33	PPP1R8	1345	ES
TCGA_W5_AA38	PPP1R8	1345	ES
TCGA_W6_AA0S	PPP1R8	1345	ES
TCGA_ZH_A8Y8	PPP1R8	1345	ES
TCGA_W5_AA39	PPP1R8	1347	AD
TCGA_W6_AA0S	PPP1R8	1347	AD
TCGA_W5_AA2Z	THEMIS2	1349	RI
TCGA_ZH_A8Y5	THEMIS2	1349	RI
TCGA_W5_AA36	THEMIS2	1350	ES
TCGA_ZH_A8Y6	THEMIS2	1350	ES
TCGA_W5_AA39	THEMIS2	1352	ES
TCGA_YR_A95A	THEMIS2	1352	ES
TCGA_ZD_A8I3	THEMIS2	1352	ES
TCGA_3X_AAV9	RPA2	1359	AD
TCGA_W5_AA2Q	RPA2	1359	AD
TCGA_W5_AA2X	RPA2	1359	AD
TCGA_ZH_A8Y2	RPA2	1359	AD
TCGA_ZH_A8Y8	RPA2	1359	AD
TCGA_W5_AA2H	SMPDL3B	1360	AT
TCGA_W5_AA2R	SMPDL3B	1360	AT
TCGA_W5_AA2H	SMPDL3B	1361	AT
TCGA_W5_AA2R	SMPDL3B	1361	AT
TCGA_4G_AAZT	EYA3	1366	AT
TCGA_ZH_A8Y5	EYA3	1366	AT
TCGA_4G_AAZT	EYA3	1367	AT
TCGA_ZH_A8Y5	EYA3	1367	AT
TCGA_YR_A95A	EYA3	1372	ES
TCGA_ZH_A8Y2	EYA3	1372	ES
TCGA_ZH_A8Y5	EYA3	1372	ES
TCGA_4G_AAZO	ATPIF1	1378	AT
TCGA_4G_AAZO	ATPIF1	1379	AT
TCGA_3X_AAVC	ATPIF1	1380	RI
TCGA_4G_AAZT	ATPIF1	1380	RI
TCGA_W5_AA2T	ATPIF1	1381	RI
TCGA_W5_AA33	ATPIF1	1381	RI
TCGA_WD_A7RX	MED18	1383	RI
TCGA_W5_AA2R	PHACTR4	1384	AP
TCGA_W6_AA0S	PHACTR4	1384	AP
TCGA_W5_AA2R	PHACTR4	1385	AP
TCGA_W6_AA0S	PHACTR4	1385	AP
TCGA_W5_AA2W	RCC1	1386	AP
TCGA_ZH_A8Y6	RCC1	1386	AP
TCGA_W5_AA2W	RCC1	1387	AP
TCGA_ZH_A8Y6	RCC1	1387	AP
TCGA_W5_AA2I	RCC1	1388	ES
TCGA_W5_AA2I	TAF12	1389	AD
TCGA_W5_AA30	YTHDF2	1395	RI
TCGA_W5_AA2Z	EPB41	1399	AT
TCGA_W5_AA2Z	EPB41	1400	AT
TCGA_ZH_A8Y1	EPB41	1401	ES
TCGA_W5_AA2H	EPB41	1412	ES
TCGA_W5_AA2Q	EPB41	1414	ES
TCGA_W5_AA30	EPB41	1414	ES
TCGA_ZD_A8I3	EPB41	1414	ES
TCGA_W5_AA34	SRSF4	1422	ES
TCGA_W5_AA36	SRSF4	1422	ES
TCGA_W5_AA2I	SRSF4	1424	ES
TCGA_W5_AA39	SRSF4	1424	ES
TCGA_W5_AA2H	SRSF4	1425	ES
TCGA_W5_AA2I	SRSF4	1425	ES
TCGA_W5_AA39	SRSF4	1425	ES
TCGA_YR_A95A	SRSF4	1425	ES
TCGA_3X_AAVE	PTPRU	1427	AA
TCGA_W5_AA2W	PTPRU	1427	AA
TCGA_W6_AA0S	PTPRU	1427	AA
TCGA_ZH_A8Y4	PTPRU	1427	AA
TCGA_4G_AAZO	PTPRU	1428	AD
TCGA_4G_AAZO	PTPRU	1431	ES
TCGA_4G_AAZT	PTPRU	1431	ES
TCGA_W5_AA2H	PTPRU	1431	ES
TCGA_W5_AA2I	PTPRU	1431	ES
TCGA_W5_AA31	PTPRU	1431	ES
TCGA_3X_AAVB	PTPRU	1432	ES
TCGA_4G_AAZT	PTPRU	1432	ES
TCGA_W5_AA2H	PTPRU	1432	ES
TCGA_W5_AA2I	PTPRU	1432	ES
TCGA_W5_AA2U	PTPRU	1432	ES
TCGA_W5_AA34	PTPRU	1432	ES
TCGA_ZH_A8Y6	PTPRU	1432	ES
TCGA_4G_AAZO	SDC3	1436	RI
TCGA_W5_AA2H	SDC3	1436	RI
TCGA_YR_A95A	SDC3	1436	RI
TCGA_W5_AA2H	PUM1	1445	AA
TCGA_W5_AA34	PUM1	1445	AA
TCGA_YR_A95A	PUM1	1445	AA
TCGA_W5_AA2T	PUM1	1445	AA
TCGA_W5_AA39	PUM1	1445	AA
TCGA_WD_A7RX	PUM1	1445	AA
TCGA_3X_AAVC	PUM1	1446	ES
TCGA_3X_AAVE	PUM1	1446	ES
TCGA_4G_AAZT	PUM1	1446	ES
TCGA_YR_A95A	PUM1	1446	ES
TCGA_ZH_A8Y8	PUM1	1446	ES
TCGA_4G_AAZT	PUM1	1448	ES
TCGA_ZH_A8Y5	PUM1	1448	ES
TCGA_ZH_A8Y6	PUM1	1448	ES
TCGA_ZU_A8S4	PUM1	1448	ES
TCGA_W5_AA36	PUM1	1452	ES
TCGA_W5_AA36	PUM1	1455	AD
TCGA_W5_AA2T	PUM1	1456	AD
TCGA_ZU_A8S4	PUM1	1456	AD
TCGA_W5_AA2I	SNRNP40	1457	AP
TCGA_W5_AA2I	SNRNP40	1458	AP
TCGA_3X_AAVB	ZCCHC17	1460	AD
TCGA_W5_AA2I	ZCCHC17	1460	AD
